Index,Open,High,Low,Close,Adj Close,Volume
2011-08-22,72.150002,72.160004,69.580002,70.18,57.938839,2.72029e7
2011-08-23,70.599998,73.800003,70.519997,73.660004,60.811855,3.80596e7
2011-08-24,72.959999,73.860001,72.269997,73.540001,60.712788,2.27529e7
2011-08-25,73.639999,73.919998,71.269997,71.769997,59.251514,3.09245e7
2011-08-26,70.879997,73.0,70.209999,72.639999,59.969761,2.69744e7
2011-08-29,73.330002,74.220001,72.980003,74.120003,61.191616,1.89671e7
2011-08-30,73.589996,74.400002,72.970001,73.910004,61.018223,2.2437e7
2011-08-31,74.360001,74.870003,73.339996,74.019997,61.109055,2.9189e7
2011-09-01,74.150002,74.860001,73.449997,73.489998,60.67149,2.33935e7
2011-09-02,72.110001,72.690002,71.5,72.139999,59.556973,2.10718e7
2011-09-06,70.139999,71.32,69.910004,71.150002,58.739643,2.54163e7
2011-09-07,72.239998,73.650002,71.75,73.650002,60.803585,2.31084e7
2011-09-08,73.389999,74.339996,72.540001,72.82,60.118366,2.24348e7
2011-09-09,72.169998,72.57,70.589996,71.010002,58.624065,2.79691e7
2011-09-12,70.339996,71.889999,69.870003,71.839996,59.309277,2.62058e7
2011-09-13,71.760002,71.980003,70.809998,71.650002,59.152435,2.28254e7
2011-09-14,71.959999,73.760002,71.160004,72.639999,59.969761,2.60428e7
2011-09-15,73.43,74.059998,72.68,74.010002,61.100796,2.18583e7
2011-09-16,74.519997,74.75,73.57,74.550003,61.546612,3.46526e7
2011-09-19,72.910004,74.099998,72.5,73.699997,60.844864,1.98225e7
2011-09-20,73.870003,74.980003,73.440002,74.010002,61.100796,2.042e7
2011-09-21,73.879997,74.290001,71.830002,71.970001,59.416622,2.38062e7
2011-09-22,69.940002,70.459999,68.169998,69.239998,57.162807,4.3223e7
2011-09-23,68.459999,70.110001,67.93,69.309998,57.220596,2.65832e7
2011-09-26,70.010002,71.889999,69.5,71.720001,59.210239,3.03424e7
2011-09-27,73.330002,74.339996,72.419998,72.910004,60.192661,2.66899e7
2011-09-28,72.43,74.290001,71.860001,72.07,59.499187,2.60265e7
2011-09-29,73.120003,74.040001,72.669998,73.879997,60.993465,2.77139e7
2011-09-30,72.760002,74.589996,72.629997,72.629997,59.961498,3.0917e7
2011-10-03,72.050003,73.099998,71.150002,71.150002,58.739643,3.10042e7
2011-10-04,70.25,73.150002,69.209999,72.830002,60.126629,3.65e7
2011-10-05,72.669998,74.0,72.209999,73.949997,61.051247,2.82398e7
2011-10-06,73.300003,74.0,72.629997,73.889999,61.001732,2.48698e7
2011-10-07,74.470001,74.519997,73.029999,73.559998,60.729282,2.35739e7
2011-10-10,74.730003,76.290001,74.650002,76.279999,62.974838,2.04658e7
2011-10-11,75.779999,76.669998,75.709999,76.269997,62.966587,1.78621e7
2011-10-12,76.739998,77.660004,76.309998,77.160004,63.701366,2.2239e7
2011-10-13,76.220001,76.790001,75.839996,76.370003,63.049168,1.95403e7
2011-10-14,77.099998,78.230003,77.07,78.110001,64.485649,1.78706e7
2011-10-17,77.870003,78.489998,77.120003,77.470001,63.957291,1.88362e7
2011-10-18,77.57,79.510002,77.019997,78.889999,65.129608,2.38785e7
2011-10-19,78.57,79.239998,77.919998,78.43,64.74984,2.09109e7
2011-10-20,78.32,79.110001,77.830002,78.709999,64.980988,2.22276e7
2011-10-21,79.589996,80.160004,79.18,80.129997,66.153305,2.78553e7
2011-10-24,79.919998,80.5,79.550003,80.169998,66.186333,1.98611e7
2011-10-25,79.830002,80.489998,79.050003,79.440002,65.583672,2.34334e7
2011-10-26,80.160004,81.269997,79.279999,81.07,66.929367,2.71705e7
2011-10-27,81.910004,82.199997,80.690002,81.879997,67.598053,3.54895e7
2011-10-28,80.989998,81.989998,80.440002,81.480003,67.267845,2.17534e7
2011-10-31,80.589996,80.639999,78.0,78.089996,64.469147,3.06169e7
2011-11-01,75.82,77.110001,75.449997,75.940002,62.69416,3.5835e7
2011-11-02,77.370003,77.589996,76.5,77.370003,63.87471,2.17613e7
2011-11-03,78.190002,79.0,77.440002,78.860001,65.104836,2.44806e7
2011-11-04,78.07,78.610001,77.379997,78.519997,64.82412,1.81928e7
2011-11-07,78.82,79.489998,78.120003,79.349998,65.509377,1.79981e7
2011-11-08,79.25,79.879997,78.629997,79.760002,66.240219,1.90238e7
2011-11-09,77.900002,78.919998,77.029999,77.389999,64.271935,2.41301e7
2011-11-10,78.529999,79.019997,77.639999,78.699997,65.359879,1.86688e7
2011-11-11,79.629997,79.949997,79.339996,79.720001,66.206993,1.51345e7
2011-11-14,79.529999,79.75,78.389999,78.959999,65.575813,1.35899e7
2011-11-15,78.860001,79.849998,78.5,79.089996,65.683769,1.9475e7
2011-11-16,78.239998,79.75,78.059998,78.25,64.986153,2.03768e7
2011-11-17,78.120003,79.43,77.099998,77.860001,64.66227,2.59643e7
